ID_FORNECEDOR;Referencia;Aplicacao;Unidade;Preco_cmp;Qtd_Emb;Qtd_Estoque;Ativo;Cod_Barra;MaxDesc;Preco_vda
4;CT 6PK1500;COR.POLY V GOL/VOY/PAR 1.8/0 93>95 DH/ACD.;PC;0;1;13;S;7898447712623;5;0
4;CT 6PK1705;COR.POLY V KA/FIES ROCAM 1.0 99> C/DH;PC;0;1;75;S;7898447712630;5;0
4;CT 6PK1725;COR.POLY V OM/VEC/ASTRA 2.2 98> C/DH;PC;0;1;53;S;7898447712647;5;0
4;CT 6PK1733;COR.POLY V BMW 318I 1.8 16V 98>;PC;0;1;4;S;7898447712784;5;0
4;CT 6PK1741;COR.POLY V FIES.END.97>GOL/SAN/VER.96> DH;PC;0;1;87;S;7898447713699;5;0
4;CT 6PK1795;COR.POLY V CORS 1.0/6 8/16V 95>GOL MI97>AR/DH;PC;0;1;57;S;7898447713705;5;0
4;CT 6PK1900;COR.POLY V ASTRA/S10/BLAZ/VEC 2.2 93>;PC;0;1;79;S;7898447713651;5;0
4;CT 6PK1905;COR.POLY V FIESTA 1.0/3 97>ZETEC DH/ACD;PC;0;1;60;S;7898447713668;5;0
4;CT 6PK1930;COR.POLY V KA/FIES END. 97> C/DH/ACD;PC;0;1;64;S;7898447712692;5;0
4;CT 6PK1965;COR.POLY V OMEGA 2.2 4.1/C.20/SILV DH/AR;PC;0;1;18;S;7898447712708;5;0
4;CT 6PK2260;COR.POLY V OMEGA 3.0 93>94 C/ACD/DH;PC;0;1;23;S;7898447712715;5;0
4;CT 6PK2272;COR.POLY V VERS / ROY / GOL / SANT.96> C/ACD/DH;PC;0;1;88;S;7898447713729;5;0
4;CT 8PK1500;COR.POLY V CAM VW 16170C/210 CUMM 95>;PC;0;1;10;S;7898447712753;5;0
4;CT 513;COR.DENT.KOMBI DIESEL TODAS;PC;0;1;14;S;7898447710353;5;0
4;CT 517HNBR;COR.DENT.H100 2.5 93/95/MITS.L200/300/PAJ.2.5;PC;0;1;22;S;7898447710049;5;0
4;CT 532HNBR;COR.DENT.BESTA/SPORT.94>/MAZDA PICK-UP;PC;0;1;6;S;7898447710063;5;0
4;CT 605;COR.DENT.TIPO 93/97/UNO 90/94/PALIO/STR 97>;PC;0;1;21;S;7898447710667;5;0
4;CT 608;COR.DENT.TEMP/SW 2.08V 95>97/TIPO 2.0 94>95;PC;0;1;20;S;7898447711473;5;0
4;CT 626;COR.DENT.147ALC76/86/UNO/PRE/1.3ALC85 >91;PC;0;1;49;S;7898447710674;5;0
4;CT 630HNBR;COR.DENT.AUDI/A6 2.0/SEAT 1.8/0/GOLF GTI2.0;PC;0;1;28;S;7898447710711;5;0
4;CT 637;COR.DENT.D.REY/ESC 90>96/GOL/SANT AP 84>;PC;0;1;308;S;7898447716386;5;0
4;CT 650;COR.DENT.UNO MILLE/ELETR/FIOR 1.0 90>94;PC;0;1;117;S;7898447710728;5;0
4;CT 676;COR.DENT.UNO/PREM/ELBA 1.5 85>92;PC;0;1;28;S;7898447710131;5;0
4;CT 702;COR.DENT.147/PANOR/SPAZ/OGGI 1050 76>86;PC;0;1;11;S;7898447710162;5;0
4;CT 714HNBR;COR.DENT.EIXO BAL. H100/MITSL 200/300 2.5 DIES.;PC;0;1;10;S;7898447710179;5;0
4;CT 720;COR.DENT.MONZA 1.8/2.0 82/88 CVA/BA;PC;0;1;3;S;7898447710360;5;0
4;CT 728HNBR;COR.DENT.ESCORT/ZETEC 1.8 16V 97> MOND;PC;0;1;1;S;7898447710520;5;0
4;CT 739HNBR;COR.DENT.ASIA TOWNER 93> ALTA TEMP.;PC;0;1;6;S;7898447710209;5;0
4;CT 754HNBR;COR.DENT.LINHA CITROEN/PEUGEOT 205/806;PC;0;1;7;S;7898447710216;5;0
4;CT 846HNBR;COR.DENT.GOL 1000 MI 8V 96>01;PC;0;1;4;S;7898447710384;5;0
4;CT 848HNBR;COR.DENT.GOL/PAR/SANT.99> GOLF 95>;PC;0;1;169;S;7898447710469;5;0
4;CT 870HNBR;COR.DENT.VECTRA 2.0 16V 96>97/CALIB 2.0 16V;PC;0;1;20;S;7898447711466;5;0
4;CT 873HNBR;COR.DENT.CORSA 1.0/6 16V 97>/GSI 16V >96;PC;0;1;11;S;7898447710407;5;0
4;CT 874HNBR;COR.DENT.CORSA TDS 8V 94>CELTA/MERIVA/STILO;PC;0;1;0;S;7898447719097;5;0
4;CT 877HNBR;COR.DENT.MAREA 2.4 16/20V 00>ZAFIRA 16V 99;PC;0;1;21;S;7898447710537;5;0
4;CT 879HNBR;COR.DENT.BRAVA/PAL/WEEK 1.6 16V 96>;PC;0;1;32;S;7898447710681;5;0
4;CT 880HNBR;COR.DENT.MAREA 2.0 20V 98>;PC;0;1;14;S;7898447710551;5;0
4;CT 906HNBR;COR.DENT.XSARA 97>/ZX 2.0 16V 96>97;PC;0;1;5;S;7898447710223;5;0
4;CT 907HNBR;COR.DENT.GOL/PARATI 1.0 16V 97>;PC;0;1;0;S;7898447710438;5;0
4;CT 908HNBR;COR.DENT.GOLF 1.6/0 98>BORA / A3;PC;0;1;42;S;7898447710452;5;0
4;CT 909HNBR;COR.DENT.A3 1.8/20V TURBO 96>/GOL GTI.;PC;0;1;24;S;7898447710445;5;0
4;CT 924HNBR;COR.DENT.VECTRA 2.2 16V 98>;PC;0;1;23;S;7898447710230;5;0
4;CT 931HNBR;COR.DENT.TIPO/TEMPRA 2.0 16V 93>;PC;0;1;0;S;7898447710247;5;0
4;CT 952HNBR;COR.DENT.RANG98/99/F100096/98/S1095/99DIES;PC;0;1;8;S;7898447710483;5;0
4;CT 959HNBR;COR.DENT.MONZA/KAD/IPAN/1.8/2.0 TDS 89>95;PC;0;1;82;S;7898447710698;5;0
4;CT 960HNBR;COR.DENT.OMEGA 2.2 94>/S10/BL2.2 95>/VECTRA;PC;0;1;6;S;7898447711770;5;0
4;CT 961;COR.DENT.UNO MILLE/ELETR/FIOR 1.0 95;PC;0;1;41;S;7898447710735;5;0
4;CT 962;COR.DENT.147/UNO/PRE/1.3 76/91/1.5 93>94;PC;0;1;24;S;7898447710612;5;0
4;CT 963;COR.DENT.UNO/PREM/ELBA/FIOR 1.3/1.5 94>95;PC;0;1;64;S;7898447710629;5;0
4;CT 964;COR.DENT.PALIO/SIENA/UNO/FIOR 1.0 96>;PC;0;1;0;S;7898447710704;5;0
4;CT 965HNBR;COR.DENT.UNO/PALIO/WEX 96>STRADA 1.5 98>;PC;0;1;39;S;7898447710643;5;0
4;CT 1002;COR.DENT.CHEVETTE/MAR/CHEVY TDS MOD.;PC;0;1;0;S;7898447710513;5;0
4;CT AVX10X635;COR.V OPALA/CARAVAN 4CIL TODOS 77>81;PC;0;1;30;S;7898447714290;5;0
